conversation_id,llm_intent,llm_intent_confidence,llm_sentiment,llm_sent_confidence,llm_entity,llm_entity_category,llm_entity_sentiment,llm_entity_sent_confidence
0e94b8b971522de497517b2551ce6e94,Product Inquiry,0.9,neutral,0.8,ssd,possible_product,positive,0.8
0e94b8b971522de497517b2551ce6e94,Product Inquiry,0.9,neutral,0.8,hdd,possible_product,positive,0.8
bae65117150e3a0b800b6f56f124e9a4,General Chat,0.9,neutral,0.8,gpt-4,possible_product,neutral,0.5
c79ed23cc389878de86fd8be2bfce874,General Chat,0.9,neutral,0.8,risk management,organization,neutral,0.5
6d876a770685b16eaf4bbf69781bbb0b,Other,0.9,negative,0.8,nicole callahan aka bliss,person,negative,0.8
e6133c258e68a1a75a6989d1784dde47,Creative Writing,1.0,positive,0.9,Selena Gomez,possible_brand,positive,0.8
e6133c258e68a1a75a6989d1784dde47,Creative Writing,1.0,positive,0.9,The Beatles,possible_brand,positive,0.8
97b0db349dd0d986a6ac81e33713ed19,Product Inquiry,0.9,neutral,0.8,shopify,software,positive,0.9
b8814bfe066d43e4f7ae4608d09ef534,Creative Writing,0.9,neutral,0.8,le festin,product,neutral,0.5
e7e2abee17a32cc815ac14a46c674c0a,Technical Support,0.9,neutral,0.8,aclocal,software,neutral,0.5
b7c30405bcd2979987e1485d69febf88,Creative Writing,0.95,neutral,0.8,tim burton,person,positive,0.9
b7c30405bcd2979987e1485d69febf88,Creative Writing,0.95,neutral,0.8,the cabinet of dr caligari,product,neutral,0.5
bf32d37439dfa28398b3fd1d9b2aeb2c,General Chat,0.9,neutral,0.8,vaccination abaft,possible_product,neutral,0.5
84bfde93ab422db2028c6dd74d8807dd,Technical Support,0.9,neutral,0.8,rust's warp framework,software,neutral,0.5
9fc6bdf8e39e84ff0c7ddec4d14de12a,Other,0.9,negative,0.8,nicole callahan,person,neutral,0.5
21c5da36ffba12461a8cfcafe41830fd,Creative Writing,0.9,neutral,0.8,unusual device,product,neutral,0.5
42929c811b3e86a31eaf4a6eddde6b7b,Product Inquiry,0.9,neutral,0.8,stylegan,software,positive,0.9
e230b045727e6839042e5b45ca92ff01,Creative Writing,0.9,positive,0.8,woman,person,positive,0.9
e230b045727e6839042e5b45ca92ff01,Creative Writing,0.9,positive,0.8,white cube,product,neutral,0.5
e230b045727e6839042e5b45ca92ff01,Creative Writing,0.9,positive,0.8,magical school student uniform,product,positive,0.8
e230b045727e6839042e5b45ca92ff01,Creative Writing,0.9,positive,0.8,nagash editorial,organization,neutral,0.5
e230b045727e6839042e5b45ca92ff01,Creative Writing,0.9,positive,0.8,glasses frames,product,positive,0.8
e230b045727e6839042e5b45ca92ff01,Creative Writing,0.9,positive,0.8,jenni pasanen,person,positive,0.9
e230b045727e6839042e5b45ca92ff01,Creative Writing,0.9,positive,0.8,hyper color photograph,software,positive,0.8
e230b045727e6839042e5b45ca92ff01,Creative Writing,0.9,positive,0.8,taras shevchenko style,organization,neutral,0.5
e230b045727e6839042e5b45ca92ff01,Creative Writing,0.9,positive,0.8,leg high,other,neutral,0.5
e230b045727e6839042e5b45ca92ff01,Creative Writing,0.9,positive,0.8,reallism,other,neutral,0.5
e230b045727e6839042e5b45ca92ff01,Creative Writing,0.9,positive,0.8,standing sideways,other,neutral,0.5
e230b045727e6839042e5b45ca92ff01,Creative Writing,0.9,positive,0.8,wearing light,product,positive,0.7
e230b045727e6839042e5b45ca92ff01,Creative Writing,0.9,positive,0.8,tomboy,person,positive,0.8
e230b045727e6839042e5b45ca92ff01,Creative Writing,0.9,positive,0.8,doing a kick,other,positive,0.7
e230b045727e6839042e5b45ca92ff01,Creative Writing,0.9,positive,0.8,50 s,organization,neutral,0.5
e230b045727e6839042e5b45ca92ff01,Creative Writing,0.9,positive,0.8,balance beams,product,positive,0.8
e230b045727e6839042e5b45ca92ff01,Creative Writing,0.9,positive,0.8,deep shadows and colors,other,positive,0.8
99c6a350f3a68e24f0b62466df47d354,Other,0.9,neutral,0.8,glenskirlie castle,location,neutral,0.5
99c6a350f3a68e24f0b62466df47d354,Other,0.9,neutral,0.8,euan wilson,person,positive,0.8
99c6a350f3a68e24f0b62466df47d354,Other,0.9,neutral,0.8,colette smith,person,positive,0.8
99c6a350f3a68e24f0b62466df47d354,Other,0.9,neutral,0.8,university,organization,neutral,0.5
99c6a350f3a68e24f0b62466df47d354,Other,0.9,neutral,0.8,engineers,possible_product,neutral,0.5
afe6636a261ed7aebf3cf120c4d44066,Creative Writing,0.9,positive,0.8,woman,person,positive,0.9
afe6636a261ed7aebf3cf120c4d44066,Creative Writing,0.9,positive,0.8,white cube,product,neutral,0.5
afe6636a261ed7aebf3cf120c4d44066,Creative Writing,0.9,positive,0.8,glasses with jenni pasanen frames,product,positive,0.8
afe6636a261ed7aebf3cf120c4d44066,Creative Writing,0.9,positive,0.8,magical school student uniform,product,positive,0.8
afe6636a261ed7aebf3cf120c4d44066,Creative Writing,0.9,positive,0.8,taras shevchenko,person,positive,0.9
afe6636a261ed7aebf3cf120c4d44066,Creative Writing,0.9,positive,0.8,nagash editorial,organization,neutral,0.5
afe6636a261ed7aebf3cf120c4d44066,Creative Writing,0.9,positive,0.8,1950s,location,neutral,0.5
c738b60789fb42de859731a9982153e4,General Chat,0.8,neutral,0.7,steve,person,neutral,0.5
f3996062258bc5af7d61f34d2cd63499,Creative Writing,0.9,neutral,0.8,a woman,person,neutral,0.5
093a772f554a56cc60ef84d0df7a875e,Product Inquiry,0.8,neutral,0.9,selective serotonin reuptake inhibitor ssri,product,neutral,0.5
422d5764ad016b04c9b679d063bd971a,Creative Writing,0.9,neutral,0.8,stable diffusion guide prompter,other,neutral,0.5
eefe96cb176fcc3fce4233b9a8018eb9,Other,0.9,neutral,0.8,california universities,possible_brand,neutral,0.5
d59da815178fcbd0426a6fb99b55adcf,General Chat,0.6,neutral,0.7,post grad,product,positive,0.8
d59da815178fcbd0426a6fb99b55adcf,General Chat,0.6,neutral,0.7,ryden,person,neutral,0.5
d59da815178fcbd0426a6fb99b55adcf,General Chat,0.6,neutral,0.7,alexis bledel,person,neutral,0.5
d59da815178fcbd0426a6fb99b55adcf,General Chat,0.6,neutral,0.7,jessica catherine reitman,person,neutral,0.5
d59da815178fcbd0426a6fb99b55adcf,General Chat,0.6,neutral,0.7,publishing,organization,neutral,0.5
d052491a54cdc6b3c734f7352b559fc1,Creative Writing,0.9,negative,0.8,batman,person,neutral,0.5
d052491a54cdc6b3c734f7352b559fc1,Creative Writing,0.9,negative,0.8,catwoman,person,neutral,0.5
d052491a54cdc6b3c734f7352b559fc1,Creative Writing,0.9,negative,0.8,gotham,location,neutral,0.5
f5e7fc9868b08e035f074dba533ea58b,Product Inquiry,0.9,neutral,0.8,stylegan2-ada,possible_product,neutral,0.5
f5e7fc9868b08e035f074dba533ea58b,Product Inquiry,0.9,neutral,0.8,nethack,organization,neutral,0.5
f5e7fc9868b08e035f074dba533ea58b,Product Inquiry,0.9,neutral,0.8,dungeon maps,product,neutral,0.5
8b9b0eee6a2c181cc93a9605b6c04974,Creative Writing,0.9,positive,0.8,cosmic quest,possible_brand,positive,0.8
6a6a4a3594059ea4cfd1b705ae8afbd4,Creative Writing,0.9,neutral,0.8,stable diffusion guide prompter,other,neutral,0.5
850c77868fe742c5c0e327226db455f7,Technical Support,0.9,neutral,0.8,python,software,positive,0.9
467d386b8729b9ac8a7e718a28911529,Technical Support,0.9,neutral,0.8,beautifulsoup,software,positive,0.9
90bb0f263039d7f0135b857f5f0b8ece,Other,0.5,positive,0.9,thomas,person,neutral,0.5
90bb0f263039d7f0135b857f5f0b8ece,Other,0.5,positive,0.9,job,organization,neutral,0.5
90bb0f263039d7f0135b857f5f0b8ece,Other,0.5,positive,0.9,april 14th,location,neutral,0.5
b03d02fadf93bff8955bc197bbdd64cc,Creative Writing,0.8,neutral,0.6,money button game,product,neutral,0.5
0e6fe8c71684583eee62cfcdccdc7833,Technical Support,0.9,neutral,0.8,zfs,software,neutral,0.5
0e6fe8c71684583eee62cfcdccdc7833,Technical Support,0.9,neutral,0.8,vdevs,other,neutral,0.5
0e6fe8c71684583eee62cfcdccdc7833,Technical Support,0.9,neutral,0.8,disks,other,neutral,0.5
a2b3ffde3a4721314e3808ce31ba4937,Other,0.9,neutral,0.8,adventure island,possible_product,positive,0.9
c79eea03dd6f5133261b8ec095833f6b,Creative Writing,0.95,neutral,0.8,the cabinet of dr caligari,product,neutral,0.5
c79eea03dd6f5133261b8ec095833f6b,Creative Writing,0.95,neutral,0.8,tim burton,person,positive,0.9
c79eea03dd6f5133261b8ec095833f6b,Creative Writing,0.95,neutral,0.8,francis,person,neutral,0.5
c79eea03dd6f5133261b8ec095833f6b,Creative Writing,0.95,neutral,0.8,dr. caligari,person,neutral,0.5
c79eea03dd6f5133261b8ec095833f6b,Creative Writing,0.95,neutral,0.8,asylum,location,neutral,0.5
81652468f3b7babb3fc4d2d990267a41,Technical Support,0.9,neutral,0.8,zfs pool,software,neutral,0.5
81652468f3b7babb3fc4d2d990267a41,Technical Support,0.9,neutral,0.8,vdevs,other,neutral,0.5
81652468f3b7babb3fc4d2d990267a41,Technical Support,0.9,neutral,0.8,disks,other,neutral,0.5
81652468f3b7babb3fc4d2d990267a41,Technical Support,0.9,neutral,0.8,raidz1,software,neutral,0.5
9686faa796025b2d4d76124490d87dbc,Other,0.9,negative,0.8,batman,person,negative,0.8
9686faa796025b2d4d76124490d87dbc,Other,0.9,negative,0.8,catwoman,person,positive,0.8
9686faa796025b2d4d76124490d87dbc,Other,0.9,negative,0.8,gotham city,location,neutral,0.5
0cf22ed4f4c4b4d026f7e91a72c19ab5,Technical Support,0.9,neutral,0.8,image,software,neutral,0.5
0cf22ed4f4c4b4d026f7e91a72c19ab5,Technical Support,0.9,neutral,0.8,pil,software,neutral,0.5
0cf22ed4f4c4b4d026f7e91a72c19ab5,Technical Support,0.9,neutral,0.8,numpy,software,neutral,0.5
0cf22ed4f4c4b4d026f7e91a72c19ab5,Technical Support,0.9,neutral,0.8,matplotlib,software,neutral,0.5
0cf22ed4f4c4b4d026f7e91a72c19ab5,Technical Support,0.9,neutral,0.8,scipy.spatial.distance,software,neutral,0.5
0cf22ed4f4c4b4d026f7e91a72c19ab5,Technical Support,0.9,neutral,0.8,putpixel,other,neutral,0.5
f5a1881f3a85cf566695a8ccdc4dae46,Other,0.5,neutral,0.5,crime and punishment,possible_product,neutral,0.5
f5a1881f3a85cf566695a8ccdc4dae46,Other,0.5,neutral,0.5,beloved,possible_product,neutral,0.5
f5a1881f3a85cf566695a8ccdc4dae46,Other,0.5,neutral,0.5,Fyodor Dostoevsky,person,neutral,0.5
f5a1881f3a85cf566695a8ccdc4dae46,Other,0.5,neutral,0.5,Toni Morrison,person,neutral,0.5
f5a1881f3a85cf566695a8ccdc4dae46,Other,0.5,neutral,0.5,raskolnikov,person,neutral,0.5
f5a1881f3a85cf566695a8ccdc4dae46,Other,0.5,neutral,0.5,sethe,person,neutral,0.5
f5a1881f3a85cf566695a8ccdc4dae46,Other,0.5,neutral,0.5,dunya,person,neutral,0.5
f5a1881f3a85cf566695a8ccdc4dae46,Other,0.5,neutral,0.5,pulkheria,person,neutral,0.5
f5a1881f3a85cf566695a8ccdc4dae46,Other,0.5,neutral,0.5,razumikhin,person,neutral,0.5
f5a1881f3a85cf566695a8ccdc4dae46,Other,0.5,neutral,0.5,denver,person,neutral,0.5
f5a1881f3a85cf566695a8ccdc4dae46,Other,0.5,neutral,0.5,beloved,person,neutral,0.5
f5a1881f3a85cf566695a8ccdc4dae46,Other,0.5,neutral,0.5,sonya,person,positive,0.6
f5a1881f3a85cf566695a8ccdc4dae46,Other,0.5,neutral,0.5,paul d,person,negative,0.6
4b0259ceb7679e5338052bc33d10265f,Product Inquiry,0.8,positive,0.9,shopify,possible_brand,positive,0.8
e039e93f3b60c795f85bf36750219081,Creative Writing,0.9,neutral,0.8,list of 100 ways to tie my shoes,other,neutral,0.5
da25fe32ebe278f2fb412f54603fe863,Other,0.5,negative,0.8,zoey,person,neutral,0.5
da25fe32ebe278f2fb412f54603fe863,Other,0.5,negative,0.8,la grenouille,organization,positive,0.7
da25fe32ebe278f2fb412f54603fe863,Other,0.5,negative,0.8,misha,person,positive,0.6
da25fe32ebe278f2fb412f54603fe863,Other,0.5,negative,0.8,maurice,person,neutral,0.5
da25fe32ebe278f2fb412f54603fe863,Other,0.5,negative,0.8,sasha,person,negative,0.6
da25fe32ebe278f2fb412f54603fe863,Other,0.5,negative,0.8,alexandros,person,neutral,0.5
c85ee5b7a6f531b14d9690f0f6e2e164,Other,0.5,positive,0.8,white dog,product,positive,0.9
c85ee5b7a6f531b14d9690f0f6e2e164,Other,0.5,positive,0.8,pearl,person,positive,0.9
c85ee5b7a6f531b14d9690f0f6e2e164,Other,0.5,positive,0.8,eleanor,person,positive,0.9
94ae8d0364af1eff607f57be1fb1cd9a,Other,0.9,positive,0.9,streetwear,possible_brand,positive,0.8
94ae8d0364af1eff607f57be1fb1cd9a,Other,0.9,positive,0.9,off-white,possible_brand,positive,0.8
94ae8d0364af1eff607f57be1fb1cd9a,Other,0.9,positive,0.9,fear of god,possible_brand,positive,0.8
77362f5a5d74bf0681c4815bb1fb1eff,Technical Support,0.9,neutral,0.8,java code,software,neutral,0.5
90c58698ab5c64940751ebd182842e25,General Chat,0.8,neutral,0.9,openai,organization,positive,0.8
03b438d0d9105f7cbf9207ba09de36d0,Other,0.5,neutral,0.5,ariana grande,person,neutral,0.5
03b438d0d9105f7cbf9207ba09de36d0,Other,0.5,neutral,0.5,margot robbie,person,neutral,0.5
03b438d0d9105f7cbf9207ba09de36d0,Other,0.5,neutral,0.5,height,possible_product,neutral,0.5
03b438d0d9105f7cbf9207ba09de36d0,Other,0.5,neutral,0.5,weight,possible_product,neutral,0.5
03b438d0d9105f7cbf9207ba09de36d0,Other,0.5,neutral,0.5,build,possible_product,neutral,0.5
03b438d0d9105f7cbf9207ba09de36d0,Other,0.5,neutral,0.5,hair,possible_product,neutral,0.5
03b438d0d9105f7cbf9207ba09de36d0,Other,0.5,neutral,0.5,eyes,possible_product,neutral,0.5
03b438d0d9105f7cbf9207ba09de36d0,Other,0.5,neutral,0.5,facial features,possible_product,neutral,0.5
03b438d0d9105f7cbf9207ba09de36d0,Other,0.5,neutral,0.5,skin,possible_product,neutral,0.5
03b438d0d9105f7cbf9207ba09de36d0,Other,0.5,neutral,0.5,body measurements,possible_product,neutral,0.5
dde6a5b9f5dbdd771a8657ed2da475be,Other,0.9,neutral,0.8,wordpress,software,positive,0.9
dde6a5b9f5dbdd771a8657ed2da475be,Other,0.9,neutral,0.8,hepta,organization,positive,0.8
635600f491cec1cea9da001f172163b9,Other,0.5,positive,0.8,groupe westc,organization,positive,0.8
4f8d37c0b4c6ce06072f02b56c2a7de6,Technical Support,0.9,neutral,0.8,git,software,neutral,0.5
459f21a996aa14cad1ab454ee6de9eac,General Chat,0.9,neutral,0.8,Spring Boot,software,positive,0.9
a28fa12d3d1088dd0d5a12a706e7db71,Other,0.5,positive,0.8,firearm education,possible_product,positive,0.9
a28fa12d3d1088dd0d5a12a706e7db71,Other,0.5,positive,0.8,guns,possible_product,positive,0.8
a28fa12d3d1088dd0d5a12a706e7db71,Other,0.5,positive,0.8,gun laws,possible_product,positive,0.9
a28fa12d3d1088dd0d5a12a706e7db71,Other,0.5,positive,0.8,national safety council,organization,neutral,0.5
a28fa12d3d1088dd0d5a12a706e7db71,Other,0.5,positive,0.8,national rifle association,organization,neutral,0.5
a28fa12d3d1088dd0d5a12a706e7db71,Other,0.5,positive,0.8,eddie eagle program,other,neutral,0.5
a28fa12d3d1088dd0d5a12a706e7db71,Other,0.5,positive,0.8,journal of law and economics,organization,neutral,0.5
a28fa12d3d1088dd0d5a12a706e7db71,Other,0.5,positive,0.8,american journal of preventive medicine,organization,neutral,0.5
a28fa12d3d1088dd0d5a12a706e7db71,Other,0.5,positive,0.8,second amendment,other,neutral,0.5
3048b39db5159c968c44c07e58a4c8b6,Creative Writing,0.95,neutral,0.9,complex chord progression for a pop song,other,neutral,0.5
ea67704decc61c88d8819ed85d3ff267,Product Inquiry,0.9,neutral,0.8,uint8 array,product,neutral,0.5
5c91f0f84beebf09d15586747687b910,Technical Support,0.9,negative,0.8,graphics card,product,negative,0.8
4486fcf02ad18721744bd952dac822af,Other,0.9,negative,0.9,elena,person,positive,0.8
53a78608ed35654a02a09bec072a5c9b,Creative Writing,0.9,positive,0.9,streetwear,possible_brand,positive,0.8
ff18332abee06f1a654455f4889ae2f8,Technical Support,0.9,neutral,0.8,playing,other,neutral,0.5
9b7c2d9279ab65f3e089195e9e949c26,Other,0.9,neutral,0.8,acid rain,possible_product,neutral,0.5
9b7c2d9279ab65f3e089195e9e949c26,Other,0.9,neutral,0.8,sulfur dioxide,possible_product,neutral,0.5
9b7c2d9279ab65f3e089195e9e949c26,Other,0.9,neutral,0.8,nitrogen oxides,possible_product,neutral,0.5
9b7c2d9279ab65f3e089195e9e949c26,Other,0.9,neutral,0.8,Great Lakes,location,neutral,0.5
9b7c2d9279ab65f3e089195e9e949c26,Other,0.9,neutral,0.8,United States,location,neutral,0.5
9b7c2d9279ab65f3e089195e9e949c26,Other,0.9,neutral,0.8,Canada,location,neutral,0.5
9b7c2d9279ab65f3e089195e9e949c26,Other,0.9,neutral,0.8,clean air act,organization,neutral,0.5
fd30981afed2fbf4ef2f94761b48ae9c,Technical Support,0.9,neutral,0.8,freebsd,software,neutral,0.5
fd30981afed2fbf4ef2f94761b48ae9c,Technical Support,0.9,neutral,0.8,01 00.0,possible_product,neutral,0.5
fd30981afed2fbf4ef2f94761b48ae9c,Technical Support,0.9,neutral,0.8,02 00.0,possible_product,neutral,0.5
fd30981afed2fbf4ef2f94761b48ae9c,Technical Support,0.9,neutral,0.8,broadcom lsi sas3008,brand,positive,0.8
fd30981afed2fbf4ef2f94761b48ae9c,Technical Support,0.9,neutral,0.8,broadcom lsi sas2008,brand,positive,0.8
5ed037f221ffe9b83dc9b225f22f3dc5,Product Inquiry,0.9,neutral,0.8,plt.colormaps,software,neutral,0.5
b157d72bcbd1b4b863c196619df90072,Product Inquiry,0.8,neutral,0.9,hba,product,neutral,0.5
1d0cab99eeb72a7de699df9317e69f79,Product Inquiry,0.8,neutral,0.7,Turkey,location,neutral,0.5
1d0cab99eeb72a7de699df9317e69f79,Product Inquiry,0.8,neutral,0.7,construction volume output in 2027,product,neutral,0.5
5528981a12d5e3ff2e457ba08a5d67c0,Creative Writing,0.95,neutral,0.8,the cabinet of dr caligari,product,neutral,0.5
93d47c884299f7875e5f25b286dc7f5a,Creative Writing,0.8,positive,0.9,art creation ai,possible_product,positive,0.9
e57cc067075d7c207d883eab90adf76d,Product Inquiry,0.9,neutral,0.8,hba,product,neutral,0.5
dc5151879aba077219c9e26d9edff876,Other,0.5,neutral,0.5,hepta,organization,positive,0.9
2cdb441de54c12020c3430fd605889bf,Technical Support,0.9,neutral,0.8,Python,software,positive,0.9
9a7d108aa6e619719d31eba25496dd8a,Other,0.5,negative,0.8,amanda salvatore,person,neutral,0.5
9a7d108aa6e619719d31eba25496dd8a,Other,0.5,negative,0.8,carlos carrado,person,negative,0.8
9a7d108aa6e619719d31eba25496dd8a,Other,0.5,negative,0.8,warehouse,location,neutral,0.5
9a7d108aa6e619719d31eba25496dd8a,Other,0.5,negative,0.8,carlos,person,negative,0.8
a6b5326e67405d4d83971d68a53a2d29,Other,0.9,neutral,0.8,html,possible_product,neutral,0.5
75dc5e1c06ea0c639ac4d4fa27ce09d5,Other,0.5,neutral,0.5,caroline hertig,person,neutral,0.5
75dc5e1c06ea0c639ac4d4fa27ce09d5,Other,0.5,neutral,0.5,patricia bertier,person,neutral,0.5
75dc5e1c06ea0c639ac4d4fa27ce09d5,Other,0.5,neutral,0.5,volvo v60,possible_brand,neutral,0.5
75dc5e1c06ea0c639ac4d4fa27ce09d5,Other,0.5,neutral,0.5,L1 vertebra,possible_product,neutral,0.5
424c320bab2daed33d41c2b1f17ac606,Other,0.5,neutral,0.5,caroline hertig,person,neutral,0.5
424c320bab2daed33d41c2b1f17ac606,Other,0.5,neutral,0.5,patricia bertier,person,neutral,0.5
424c320bab2daed33d41c2b1f17ac606,Other,0.5,neutral,0.5,volvo v60,possible_brand,neutral,0.5
424c320bab2daed33d41c2b1f17ac606,Other,0.5,neutral,0.5,xyz hospital,organization,neutral,0.5
424c320bab2daed33d41c2b1f17ac606,Other,0.5,neutral,0.5,lisinopril,possible_product,neutral,0.5
7c59a226c9234de371e2e8d2c6bc87af,Technical Support,0.9,neutral,0.8,matplotlib,software,neutral,0.5
1eecc4443964c868f36052fb4292d63e,Creative Writing,0.95,positive,0.8,louisa grey,person,positive,0.9
20e888547b495e6eb95c648bdfaa79d9,Creative Writing,0.95,positive,0.9,aqsa,person,positive,0.9
a1da5fa95cec9ab67336784871dec1ef,Creative Writing,0.9,positive,0.8,elemental fusion labs,possible_brand,positive,0.8
ee65bb4d1c5c81c9ad86963976234570,Creative Writing,0.9,neutral,0.8,nazi schoolgirl,possible_product,neutral,0.5
522fcc588d3f940e79657ff68fc47dea,Creative Writing,0.9,negative,0.8,santa claus,brand,negative,0.9
522fcc588d3f940e79657ff68fc47dea,Creative Writing,0.9,negative,0.8,mrs. claus,person,positive,0.6
522fcc588d3f940e79657ff68fc47dea,Creative Writing,0.9,negative,0.8,jack,person,neutral,0.5
522fcc588d3f940e79657ff68fc47dea,Creative Writing,0.9,negative,0.8,hollyville,location,neutral,0.5
522fcc588d3f940e79657ff68fc47dea,Creative Writing,0.9,negative,0.8,christmas decorations,possible_product,neutral,0.5
d0c247f85cbcf96214c2901fc5b5df9d,Product Inquiry,0.9,positive,0.8,camera,product,positive,0.9
729c6f9cdae05efe6692209979f7b618,General Chat,0.8,neutral,0.9,probate court,organization,neutral,0.5
7fe34a1026825e7cce139a0e70e0937a,Product Inquiry,0.4,neutral,0.5,puc19,product,neutral,0.5
e850a3673c27423f2c07c226fc8423bf,Creative Writing,0.9,neutral,0.8,nazi schoolgirl,possible_product,neutral,0.5
58134cde0cd2c99e62a3b75b82c73057,Other,0.9,neutral,0.8,facebook,brand,positive,0.9
ede2d53a4a7bbbd97792b794d0b736a1,Other,0.5,neutral,0.5,jazmine,person,positive,0.6
0602bf159664ea95b942b04679075bcb,Other,0.5,negative,0.5,soo-min,person,neutral,0.5
9c6d710e6d9b7e057eeaaa8f9b335980,Technical Support,0.9,neutral,0.8,jetbrains rider,software,neutral,0.5
9c6d710e6d9b7e057eeaaa8f9b335980,Technical Support,0.9,neutral,0.8,unitask,product,neutral,0.5
9c6d710e6d9b7e057eeaaa8f9b335980,Technical Support,0.9,neutral,0.8,nuget,software,neutral,0.5
a85ebacce2dfde41695e1fab1cbe5dd9,Other,0.9,neutral,0.8,film genre theory,other,neutral,0.5
1ced00531a4d94e4a9f8b7f682013784,Creative Writing,0.9,neutral,0.8,semi-steampunk metropolis,possible_product,neutral,0.5
2b505e6756daa751d31994f48476530a,Other,0.5,negative,0.9,midas - east st.,organization,negative,0.9
2b505e6756daa751d31994f48476530a,Other,0.5,negative,0.9,cameron,person,negative,0.8
2b505e6756daa751d31994f48476530a,Other,0.5,negative,0.9,honda,product,neutral,0.5
2b505e6756daa751d31994f48476530a,Other,0.5,negative,0.9,van,product,negative,0.7
5c18bfde6d031c901fccd18ce0ace20f,Creative Writing,0.9,neutral,0.8,nazi schoolgirl in the future,other,neutral,0.5
67cfc9a36527bd8bf98334e89a25e164,General Chat,0.9,neutral,0.8,Will Wight,person,neutral,0.5
72a8b9fc7013d9cb0eec040e06d2bf9a,Product Inquiry,0.9,neutral,0.8,ragdolls,product,positive,0.7
48e555d1c59ff8ae5ca5c243f50f4da0,General Chat,0.8,neutral,0.6,a,other,neutral,0.5
8b9edf98b77af56d558b783e35494dba,Other,0.9,negative,0.8,mary o'mara,person,neutral,0.5
8b9edf98b77af56d558b783e35494dba,Other,0.9,negative,0.8,patrick,person,neutral,0.5
8b9edf98b77af56d558b783e35494dba,Other,0.9,negative,0.8,frederick o'donnell,person,neutral,0.5
8b9edf98b77af56d558b783e35494dba,Other,0.9,negative,0.8,draighford,location,neutral,0.5
8b9edf98b77af56d558b783e35494dba,Other,0.9,negative,0.8,white strand inn,organization,neutral,0.5
8b9edf98b77af56d558b783e35494dba,Other,0.9,negative,0.8,isabella croft,person,neutral,0.5
cb6ac23e0e0b10fac998bc4b54849ccd,Other,0.5,neutral,0.5,ariana grande,person,neutral,0.5
aa1920be31ff8ab6bcb8b873e6b272f1,Other,0.5,neutral,0.5,spotify,brand,neutral,0.5
cb26c72d207a20cb8780982081deee5d,Creative Writing,0.9,positive,0.8,universal studios,organization,neutral,0.5
cb26c72d207a20cb8780982081deee5d,Creative Writing,0.9,positive,0.8,harry potter-themed photo attraction,product,positive,0.8
cb26c72d207a20cb8780982081deee5d,Creative Writing,0.9,positive,0.8,space race era,location,neutral,0.5
0a9d414ab6507f3817e922d9374e02bf,Creative Writing,0.9,positive,0.9,boston,location,positive,0.8
0a9d414ab6507f3817e922d9374e02bf,Creative Writing,0.9,positive,0.9,bay,location,positive,0.8
0a9d414ab6507f3817e922d9374e02bf,Creative Writing,0.9,positive,0.9,plane,product,positive,0.8
0a9d414ab6507f3817e922d9374e02bf,Creative Writing,0.9,positive,0.9,water,location,neutral,0.5
0d772efdf3cd3364c43472f76e238ab0,General Chat,0.9,neutral,0.8,latin,language,neutral,0.5
b5550f8ab131e479c6987394c881d419,Product Inquiry,0.9,positive,0.8,amusement park,location,neutral,0.5
4e7f4fa9e0f315672ef72babc81ae6e5,Creative Writing,0.9,neutral,0.8,female character for fighting game,other,neutral,0.5
3c22bf780e17cefe2f603fba20de466f,Product Inquiry,0.4,neutral,0.5,puc19,possible_product,neutral,0.5
85bcf89cc1d57ca793bf50ee45d559d1,Creative Writing,0.9,neutral,0.8,the swap,other,neutral,0.5
20bdae3e51f80c4b13b600f13904968f,Technical Support,0.9,neutral,0.8,xview2_geotiff.tgz,product,neutral,0.5
20bdae3e51f80c4b13b600f13904968f,Technical Support,0.9,neutral,0.8,powershell,software,neutral,0.5
20bdae3e51f80c4b13b600f13904968f,Technical Support,0.9,neutral,0.8,52gb file,possible_product,neutral,0.5
20bdae3e51f80c4b13b600f13904968f,Technical Support,0.9,neutral,0.8,hdd,location,neutral,0.5
3851bbeeaf3a8e74da778a4351f41b8d,Other,0.5,neutral,0.5,patricia bertier,person,neutral,0.5
3851bbeeaf3a8e74da778a4351f41b8d,Other,0.5,neutral,0.5,caroline hertig,person,neutral,0.5
3851bbeeaf3a8e74da778a4351f41b8d,Other,0.5,neutral,0.5,alice flamand,person,neutral,0.5
3851bbeeaf3a8e74da778a4351f41b8d,Other,0.5,neutral,0.5,somua s35 tank,product,neutral,0.5
14b1fded75397766ffce28a22a961ddf,Technical Support,0.8,neutral,0.9,bash script,software,neutral,0.5
9df5c7d054acec3d29ac9a9e61a707fc,Other,0.9,neutral,0.8,cysharp.threading.tasks,possible_package,neutral,0.5
def9d1340341329b7927587288d420ee,Other,0.5,neutral,0.5,solidgoldmagikarp,possible_product,neutral,0.5
66ca7447b189b4aaa9d20e96cf30b773,Creative Writing,0.9,neutral,0.8,midjourney,software,neutral,0.5
887e3871b77d64b6b12c123883daba94,Other,0.5,neutral,0.5,cheese_dispenser,product,neutral,0.5
6e6ba7eed21e2af0023746f11921302b,Creative Writing,0.9,positive,0.8,la bamba,possible_product,neutral,0.5
ae5f70b39bf320be2f212e4ee061b9af,Other,0.9,neutral,0.8,program,other,neutral,0.5
d7a192b9bdbde327fbf87b7e995ede05,Product Inquiry,0.9,neutral,0.8,xv6 file system,software,neutral,0.5
